nominal;data;curs;cdx
1;28.06.2013;42,8349;Åâðî
1;29.06.2013;42,7180;Åâðî
1;02.07.2013;42,8025;Åâðî
1;03.07.2013;43,0525;Åâðî
1;04.07.2013;43,0736;Åâðî
1;05.07.2013;43,0954;Åâðî
1;06.07.2013;42,8399;Åâðî
1;09.07.2013;42,7342;Åâðî
1;10.07.2013;42,6389;Åâðî
1;11.07.2013;42,1033;Åâðî
1;12.07.2013;42,6234;Åâðî
1;13.07.2013;42,6643;Åâðî
1;16.07.2013;42,6076;Åâðî
1;17.07.2013;42,5906;Åâðî
1;18.07.2013;42,6232;Åâðî
1;19.07.2013;42,4437;Åâðî
1;20.07.2013;42,5920;Åâðî
1;23.07.2013;42,5088;Åâðî
1;24.07.2013;42,6209;Åâðî
1;25.07.2013;42,7229;Åâðî
1;26.07.2013;42,9919;Åâðî
1;27.07.2013;43,3421;Åâðî
1;30.07.2013;43,6060;Åâðî
1;31.07.2013;43,6090;Åâðî
1;01.08.2013;43,7786;Åâðî
1;02.08.2013;43,7270;Åâðî
1;03.08.2013;43,7387;Åâðî
1;06.08.2013;43,6628;Åâðî
1;07.08.2013;43,6574;Åâðî
1;08.08.2013;43,8764;Åâðî
1;09.08.2013;43,9717;Åâðî
1;10.08.2013;43,9806;Åâðî
1;13.08.2013;43,8305;Åâðî
1;14.08.2013;43,9665;Åâðî
1;15.08.2013;43,9845;Åâðî
1;16.08.2013;43,8509;Åâðî
1;17.08.2013;43,9382;Åâðî
1;20.08.2013;43,8628;Åâðî
1;21.08.2013;44,0294;Åâðî
1;22.08.2013;44,2144;Åâðî
1;23.08.2013;44,2765;Åâðî
1;24.08.2013;44,1022;Åâðî
1;27.08.2013;44,0891;Åâðî
1;28.08.2013;44,2714;Åâðî
1;29.08.2013;44,3879;Åâðî
1;30.08.2013;44,0840;Åâðî
1;31.08.2013;44,0129;Åâðî
1;03.09.2013;43,9561;Åâðî
1;04.09.2013;43,9540;Åâðî
1;05.09.2013;44,0742;Åâðî
1;06.09.2013;43,9814;Åâðî
1;07.09.2013;43,8919;Åâðî
1;10.09.2013;43,9014;Åâðî
1;11.09.2013;43,8607;Åâðî
1;12.09.2013;43,6824;Åâðî
1;13.09.2013;43,4748;Åâðî
1;14.09.2013;43,4664;Åâðî
1;17.09.2013;43,1597;Åâðî
1;18.09.2013;43,1457;Åâðî
1;19.09.2013;43,0761;Åâðî
1;20.09.2013;42,7465;Åâðî
1;21.09.2013;42,9501;Åâðî
1;24.09.2013;43,2038;Åâðî
1;25.09.2013;42,9653;Åâðî
1;26.09.2013;43,0251;Åâðî
1;27.09.2013;43,4987;Åâðî
1;28.09.2013;43,6497;Åâðî
1;01.10.2013;43,8143;Åâðî
1;02.10.2013;43,8005;Åâðî
1;03.10.2013;43,6603;Åâðî
1;04.10.2013;43,6932;Åâðî
1;05.10.2013;43,7337;Åâðî
1;08.10.2013;43,8314;Åâðî
1;09.10.2013;43,8225;Åâðî
1;10.10.2013;43,8471;Åâðî
1;11.10.2013;43,6844;Åâðî
1;12.10.2013;43,6039;Åâðî
1;15.10.2013;43,7660;Åâðî
1;16.10.2013;43,7645;Åâðî
1;17.10.2013;43,6102;Åâðî
1;18.10.2013;43,5123;Åâðî
1;19.10.2013;43,5590;Åâðî
1;22.10.2013;43,6378;Åâðî
1;23.10.2013;43,6610;Åâðî
1;24.10.2013;43,7126;Åâðî
1;25.10.2013;43,7249;Åâðî
1;26.10.2013;43,7625;Åâðî
1;29.10.2013;43,9036;Åâðî
1;30.10.2013;44,0323;Åâðî
1;31.10.2013;44,0586;Åâðî
1;01.11.2013;43,9406;Åâðî
1;02.11.2013;43,6179;Åâðî
1;06.11.2013;43,6672;Åâðî
1;07.11.2013;43,8220;Åâðî
1;08.11.2013;43,7879;Åâðî
1;09.11.2013;43,6305;Åâðî
1;12.11.2013;43,6563;Åâðî
1;13.11.2013;43,9228;Åâðî
1;14.11.2013;44,1046;Åâðî
1;15.11.2013;44,0201;Åâðî
1;16.11.2013;43,9751;Åâðî
1;19.11.2013;43,9541;Åâðî
1;20.11.2013;44,0624;Åâðî
1;21.11.2013;44,3421;Åâðî
1;22.11.2013;44,3300;Åâðî
1;23.11.2013;44,3533;Åâðî
1;26.11.2013;44,3685;Åâðî
1;27.11.2013;44,6392;Åâðî
1;28.11.2013;44,8262;Åâðî
1;29.11.2013;44,9949;Åâðî
1;30.11.2013;45,1870;Åâðî
1;03.12.2013;45,0882;Åâðî
1;04.12.2013;45,0417;Åâðî
1;05.12.2013;45,1748;Åâðî
1;06.12.2013;45,1013;Åâðî
1;07.12.2013;45,0116;Åâðî
1;10.12.2013;44,9127;Åâðî
1;11.12.2013;45,0758;Åâðî
1;12.12.2013;45,0418;Åâðî
1;13.12.2013;45,1549;Åâðî
1;14.12.2013;45,1944;Åâðî
1;17.12.2013;45,2135;Åâðî
1;18.12.2013;45,2644;Åâðî
1;19.12.2013;45,3688;Åâðî
1;20.12.2013;45,0628;Åâðî
1;21.12.2013;44,9680;Åâðî
1;24.12.2013;45,0863;Åâðî
1;25.12.2013;44,6520;Åâðî
1;26.12.2013;44,6438;Åâðî
1;27.12.2013;44,7005;Åâðî
1;28.12.2013;44,8736;Åâðî
1;31.12.2013;44,9699;Åâðî
1;01.01.2014;45,0559;Åâðî
1;10.01.2014;45,0672;Åâðî
1;11.01.2014;45,2069;Åâðî
1;14.01.2014;45,2855;Åâðî
1;15.01.2014;45,4139;Åâðî
1;16.01.2014;45,4878;Åâðî
1;17.01.2014;45,4926;Åâðî
1;18.01.2014;45,5175;Åâðî
1;21.01.2014;45,5424;Åâðî
1;22.01.2014;45,8242;Åâðî
1;23.01.2014;45,9125;Åâðî
1;24.01.2014;46,1050;Åâðî
1;25.01.2014;46,8985;Åâðî
1;28.01.2014;47,4962;Åâðî
1;29.01.2014;47,3739;Åâðî
1;30.01.2014;47,2238;Åâðî
1;31.01.2014;48,0951;Åâðî
1;01.02.2014;47,6408;Åâðî
1;04.02.2014;47,5351;Åâðî
1;05.02.2014;47,9535;Åâðî
1;06.02.2014;47,2159;Åâðî
1;07.02.2014;46,9497;Åâðî
1;08.02.2014;47,0205;Åâðî
1;11.02.2014;47,3758;Åâðî
1;12.02.2014;47,5319;Åâðî
1;13.02.2014;47,4154;Åâðî
1;14.02.2014;47,4913;Åâðî
1;15.02.2014;48,2618;Åâðî
1;18.02.2014;48,1188;Åâðî
1;19.02.2014;48,3086;Åâðî
1;20.02.2014;48,9730;Åâðî
1;21.02.2014;49,1975;Åâðî
1;22.02.2014;48,9497;Åâðî
1;25.02.2014;48,7959;Åâðî
1;26.02.2014;48,8654;Åâðî
1;27.02.2014;49,1823;Åâðî
1;28.02.2014;49,3454;Åâðî
1;01.03.2014;49,5839;Åâðî
1;04.03.2014;50,1513;Åâðî
1;05.03.2014;49,9520;Åâðî
1;06.03.2014;49,5446;Åâðî
1;07.03.2014;49,5925;Åâðî
1;08.03.2014;50,2625;Åâðî
1;12.03.2014;50,4707;Åâðî
1;13.03.2014;50,5593;Åâðî
1;14.03.2014;50,8096;Åâðî
1;15.03.2014;50,7635;Åâðî
1;18.03.2014;50,9442;Åâðî
1;19.03.2014;50,7621;Åâðî
1;20.03.2014;50,4146;Åâðî
1;21.03.2014;49,9628;Åâðî
1;22.03.2014;50,1804;Åâðî
1;25.03.2014;49,9167;Åâðî
1;26.03.2014;49,7042;Åâðî
1;27.03.2014;48,9521;Åâðî
1;28.03.2014;49,0484;Åâðî
1;29.03.2014;49,0519;Åâðî
1;01.04.2014;48,9680;Åâðî
1;02.04.2014;48,2596;Åâðî
1;03.04.2014;48,6826;Åâðî
1;04.04.2014;48,8834;Åâðî
1;05.04.2014;48,6435;Åâðî
1;08.04.2014;48,6159;Åâðî
1;09.04.2014;48,8600;Åâðî
1;10.04.2014;49,2911;Åâðî
1;11.04.2014;49,2266;Åâðî
1;12.04.2014;49,4994;Åâðî
1;15.04.2014;49,8232;Åâðî
1;16.04.2014;49,6836;Åâðî
1;17.04.2014;49,8860;Åâðî
1;18.04.2014;49,7289;Åâðî
1;19.04.2014;49,1041;Åâðî
1;22.04.2014;49,2978;Åâðî
1;23.04.2014;49,2185;Åâðî
1;24.04.2014;49,2820;Åâðî
1;25.04.2014;49,3175;Åâðî
1;26.04.2014;49,6969;Åâðî
1;29.04.2014;49,8219;Åâðî
1;30.04.2014;49,5064;Åâðî
1;01.05.2014;49,3188;Åâðî
1;06.05.2014;49,7361;Åâðî
1;07.05.2014;49,5070;Åâðî
1;08.05.2014;49,4120;Åâðî
1;09.05.2014;48,7642;Åâðî
1;13.05.2014;48,4759;Åâðî
1;14.05.2014;48,0073;Åâðî
1;15.05.2014;47,6173;Åâðî
1;16.05.2014;47,5674;Åâðî
1;17.05.2014;47,6999;Åâðî
1;20.05.2014;47,6416;Åâðî
1;21.05.2014;47,3995;Åâðî
1;22.05.2014;47,3171;Åâðî
1;23.05.2014;46,8507;Åâðî
1;24.05.2014;46,8350;Åâðî
1;27.05.2014;46,4266;Åâðî
1;28.05.2014;46,7712;Åâðî
1;29.05.2014;47,0161;Åâðî
1;30.05.2014;47,1145;Åâðî
1;31.05.2014;47,2677;Åâðî
1;03.06.2014;47,5463;Åâðî
1;04.06.2014;47,6296;Åâðî
1;05.06.2014;47,8253;Åâðî
1;06.06.2014;47,4908;Åâðî
1;07.06.2014;47,3211;Åâðî
1;10.06.2014;46,8746;Åâðî
1;11.06.2014;46,7269;Åâðî
1;12.06.2014;46,4764;Åâðî
1;17.06.2014;46,8085;Åâðî
1;18.06.2014;47,2121;Åâðî
1;19.06.2014;47,1715;Åâðî
1;20.06.2014;46,6960;Åâðî
1;21.06.2014;46,8821;Åâðî
1;24.06.2014;46,6478;Åâðî
1;25.06.2014;46,2212;Åâðî
1;26.06.2014;46,1576;Åâðî
1;27.06.2014;46,0226;Åâðî
1;28.06.2014;45,8251;Åâðî
1;01.07.2014;46,1827;Åâðî
1;02.07.2014;46,8335;Åâðî
1;03.07.2014;46,8398;Åâðî
1;04.07.2014;46,6863;Åâðî
1;05.07.2014;46,6870;Åâðî
1;08.07.2014;46,9448;Åâðî
1;09.07.2014;46,8122;Åâðî
1;10.07.2014;46,4146;Åâðî
1;11.07.2014;46,1649;Åâðî
1;12.07.2014;46,3328;Åâðî
1;15.07.2014;46,6835;Åâðî
1;16.07.2014;46,7910;Åâðî
1;17.07.2014;46,6299;Åâðî
1;18.07.2014;47,0702;Åâðî
1;19.07.2014;47,5505;Åâðî
1;22.07.2014;47,5048;Åâðî
1;23.07.2014;47,3758;Åâðî
1;24.07.2014;46,8718;Åâðî
1;25.07.2014;47,1702;Åâðî
1;26.07.2014;47,2206;Åâðî
1;29.07.2014;47,4799;Åâðî
1;30.07.2014;47,8635;Åâðî
1;31.07.2014;47,8958;Åâðî
1;01.08.2014;47,4699;Åâðî
1;02.08.2014;47,8244;Åâðî
1;05.08.2014;47,8671;Åâðî
1;06.08.2014;48,0490;Åâðî
1;07.08.2014;48,2432;Åâðî
1;08.08.2014;48,4947;Åâðî
1;09.08.2014;48,7722;Åâðî
1;12.08.2014;48,2856;Åâðî
1;13.08.2014;48,2402;Åâðî
1;14.08.2014;48,4110;Åâðî
1;15.08.2014;48,1416;Åâðî
1;16.08.2014;48,1231;Åâðî
1;19.08.2014;48,2398;Åâðî
1;20.08.2014;48,2133;Åâðî
1;21.08.2014;48,1924;Åâðî
1;22.08.2014;48,1686;Åâðî
1;23.08.2014;47,8548;Åâðî
1;26.08.2014;47,6641;Åâðî
1;27.08.2014;47,7282;Åâðî
1;28.08.2014;47,6177;Åâðî
1;29.08.2014;47,9520;Åâðî
1;30.08.2014;48,6315;Åâðî
1;02.09.2014;48,9677;Åâðî
1;03.09.2014;49,0193;Åâðî
1;04.09.2014;49,0213;Åâðî
1;05.09.2014;48,3786;Åâðî
1;06.09.2014;47,7806;Åâðî
1;09.09.2014;47,9789;Åâðî
1;10.09.2014;47,7118;Åâðî
1;11.09.2014;48,0636;Åâðî
1;12.09.2014;48,2484;Åâðî
1;13.09.2014;48,6647;Åâðî
1;16.09.2014;49,1958;Åâðî
1;17.09.2014;50,0582;Åâðî
1;18.09.2014;49,6923;Åâðî
1;19.09.2014;49,4592;Åâðî
1;20.09.2014;49,5379;Åâðî
1;23.09.2014;49,6193;Åâðî
1;24.09.2014;49,6912;Åâðî
1;25.09.2014;49,3145;Åâðî
1;26.09.2014;48,8449;Åâðî
1;27.09.2014;49,3386;Åâðî
1;30.09.2014;49,9540;Åâðî
1;01.10.2014;49,9817;Åâðî
1;02.10.2014;50,0554;Åâðî
1;03.10.2014;49,9484;Åâðî
1;04.10.2014;50,2021;Åâðî
1;07.10.2014;50,0775;Åâðî
1;08.10.2014;50,2017;Åâðî
1;09.10.2014;50,5091;Åâðî
1;10.10.2014;50,9585;Åâðî
1;11.10.2014;51,0538;Åâðî
1;14.10.2014;51,0798;Åâðî
1;15.10.2014;51,5141;Åâðî
1;16.10.2014;51,7829;Åâðî
1;17.10.2014;52,1504;Åâðî
1;18.10.2014;52,5253;Åâðî
1;21.10.2014;52,1198;Åâðî
1;22.10.2014;52,6468;Åâðî
1;23.10.2014;52,1388;Åâðî
1;24.10.2014;52,4424;Åâðî
1;25.10.2014;52,9065;Åâðî
1;28.10.2014;53,2342;Åâðî
1;29.10.2014;53,8693;Åâðî
1;30.10.2014;54,3393;Åâðî
1;31.10.2014;54,6378;Åâðî
1;01.11.2014;52,7219;Åâðî
1;06.11.2014;55,6234;Åâðî
1;07.11.2014;56,5450;Åâðî
1;08.11.2014;59,3153;Åâðî
1;11.11.2014;57,2418;Åâðî
1;12.11.2014;57,0494;Åâðî
1;13.11.2014;57,8575;Åâðî
1;14.11.2014;57,4235;Åâðî
1;15.11.2014;58,9793;Åâðî
1;18.11.2014;59,3081;Åâðî
1;19.11.2014;58,6448;Åâðî
1;20.11.2014;58,9090;Åâðî
1;21.11.2014;58,5817;Åâðî
1;22.11.2014;57,4377;Åâðî
1;25.11.2014;55,5336;Åâðî
1;26.11.2014;55,8779;Åâðî
1;27.11.2014;57,9052;Åâðî
1;28.11.2014;59,6215;Åâðî
1;29.11.2014;61,4108;Åâðî
1;02.12.2014;64,4425;Åâðî
1;03.12.2014;63,2414;Åâðî
1;04.12.2014;67,2652;Åâðî
1;05.12.2014;64,8443;Åâðî
1;06.12.2014;65,7168;Åâðî
1;09.12.2014;65,4248;Åâðî
1;10.12.2014;66,8809;Åâðî
1;11.12.2014;67,1989;Åâðî
1;12.12.2014;68,2942;Åâðî
1;13.12.2014;70,5289;Åâðî
1;16.12.2014;72,6642;Åâðî
1;17.12.2014;76,1516;Åâðî
1;18.12.2014;84,5890;Åâðî
1;19.12.2014;73,3414;Åâðî
1;20.12.2014;74,5727;Åâðî
1;23.12.2014;69,2503;Åâðî
1;24.12.2014;66,7539;Åâðî
1;25.12.2014;66,4031;Åâðî
1;26.12.2014;64,3177;Åâðî
1;27.12.2014;63,5131;Åâðî
1;30.12.2014;69,0590;Åâðî
1;31.12.2014;68,3427;Åâðî
1;01.01.2015;68,3681;Åâðî
1;13.01.2015;74,3551;Åâðî
1;14.01.2015;76,7735;Åâðî
1;15.01.2015;77,9629;Åâðî
1;16.01.2015;76,3352;Åâðî
1;17.01.2015;75,8623;Åâðî
1;20.01.2015;75,1740;Åâðî
1;21.01.2015;75,2735;Åâðî
1;22.01.2015;75,8218;Åâðî
1;23.01.2015;75,7724;Åâðî
1;24.01.2015;71,9067;Åâðî
1;27.01.2015;73,5633;Åâðî
1;28.01.2015;76,2922;Åâðî
1;29.01.2015;76,2629;Åâðî
1;30.01.2015;77,5690;Åâðî
1;31.01.2015;78,1105;Åâðî
1;03.02.2015;78,7900;Åâðî
1;04.02.2015;76,8271;Åâðî
1;05.02.2015;75,0415;Åâðî
1;06.02.2015;77,9356;Åâðî
1;07.02.2015;75,6591;Åâðî
1;10.02.2015;74,5833;Åâðî
1;11.02.2015;74,1382;Åâðî
1;12.02.2015;74,7386;Åâðî
1;13.02.2015;74,8311;Åâðî
1;14.02.2015;74,3675;Åâðî
1;17.02.2015;71,5426;Åâðî
1;18.02.2015;71,3243;Åâðî
1;19.02.2015;71,0800;Åâðî
1;20.02.2015;70,9408;Åâðî
1;21.02.2015;70,0315;Åâðî
1;25.02.2015;71,9422;Åâðî
1;26.02.2015;71,1655;Åâðî
1;27.02.2015;68,9797;Åâðî
1;28.02.2015;68,6857;Åâðî
1;03.03.2015;69,5424;Åâðî
1;04.03.2015;69,8487;Åâðî
1;05.03.2015;69,1138;Åâðî
1;06.03.2015;68,3086;Åâðî
1;07.03.2015;66,1012;Åâðî
1;11.03.2015;65,5242;Åâðî
1;12.03.2015;66,9168;Åâðî
1;13.03.2015;64,6232;Åâðî
1;14.03.2015;64,9650;Åâðî
1;17.03.2015;65,4063;Åâðî
1;18.03.2015;65,4314;Åâðî
1;19.03.2015;65,0108;Åâðî
1;20.03.2015;64,1446;Åâðî
1;21.03.2015;64,0504;Åâðî
1;24.03.2015;64,1473;Åâðî
1;25.03.2015;64,3425;Åâðî
1;26.03.2015;62,7651;Åâðî
1;27.03.2015;62,0811;Åâðî
1;28.03.2015;62,5655;Åâðî
1;31.03.2015;63,3695;Åâðî
1;01.04.2015;62,0487;Åâðî
1;02.04.2015;62,7476;Åâðî
1;03.04.2015;61,6919;Åâðî
1;04.04.2015;61,7363;Åâðî
1;07.04.2015;62,0377;Åâðî
1;08.04.2015;60,4124;Åâðî
1;09.04.2015;58,7003;Åâðî
1;10.04.2015;56,5251;Åâðî
1;11.04.2015;54,2749;Åâðî
1;14.04.2015;55,5201;Åâðî
1;15.04.2015;54,8387;Åâðî
1;16.04.2015;53,6598;Åâðî
1;17.04.2015;52,9087;Åâðî
1;18.04.2015;54,5163;Åâðî
1;21.04.2015;55,5496;Åâðî
1;22.04.2015;57,5998;Åâðî
1;23.04.2015;57,7226;Åâðî
1;24.04.2015;55,1255;Åâðî
1;25.04.2015;54,6590;Åâðî
1;28.04.2015;55,8747;Åâðî
1;29.04.2015;56,9016;Åâðî
1;30.04.2015;56,8060;Åâðî
1;01.05.2015;57,1578;Åâðî
1;06.05.2015;57,4093;Åâðî
1;07.05.2015;56,1843;Åâðî
1;08.05.2015;57,2207;Åâðî
1;09.05.2015;56,8971;Åâðî
1;13.05.2015;57,1102;Åâðî
1;14.05.2015;55,7138;Åâðî
1;15.05.2015;57,1383;Åâðî
1;16.05.2015;56,9881;Åâðî
1;19.05.2015;56,1030;Åâðî
1;20.05.2015;55,1085;Åâðî
1;21.05.2015;55,2441;Åâðî
1;22.05.2015;55,5714;Åâðî
1;23.05.2015;55,5508;Åâðî
1;26.05.2015;54,7477;Åâðî
1;27.05.2015;54,8412;Åâðî
1;28.05.2015;55,6757;Åâðî
1;29.05.2015;57,1433;Åâðî
1;30.05.2015;58,0145;Åâðî
1;02.06.2015;57,7020;Åâðî
1;03.06.2015;58,6037;Åâðî
1;04.06.2015;59,1130;Åâðî
1;05.06.2015;61,9471;Åâðî
1;06.06.2015;63,3221;Åâðî
1;09.06.2015;62,5053;Åâðî
1;10.06.2015;63,0721;Åâðî
1;11.06.2015;62,2064;Åâðî
1;12.06.2015;61,4754;Åâðî
1;16.06.2015;62,1045;Åâðî
1;17.06.2015;61,1040;Åâðî
1;18.06.2015;60,7452;Åâðî
1;19.06.2015;60,6417;Åâðî
1;20.06.2015;60,9130;Åâðî
1;23.06.2015;60,8567;Åâðî
1;24.06.2015;61,0546;Åâðî
1;25.06.2015;60,5852;Åâðî
1;26.06.2015;61,1986;Åâðî
1;27.06.2015;61,4066;Åâðî
1;30.06.2015;61,5206;Åâðî
1;01.07.2015;62,3803;Åâðî
1;02.07.2015;61,6556;Åâðî
1;03.07.2015;61,5661;Åâðî
1;04.07.2015;61,7492;Åâðî
1;07.07.2015;62,4246;Åâðî
1;08.07.2015;63,0441;Åâðî
1;09.07.2015;63,0822;Åâðî
1;10.07.2015;63,0430;Åâðî
1;11.07.2015;62,9474;Åâðî
1;14.07.2015;62,9819;Åâðî
1;15.07.2015;62,6239;Åâðî
1;16.07.2015;62,3986;Åâðî
1;17.07.2015;62,1841;Åâðî
1;18.07.2015;61,9183;Åâðî
1;21.07.2015;61,6929;Åâðî
1;22.07.2015;61,7622;Åâðî
1;23.07.2015;62,3948;Åâðî
1;24.07.2015;62,9330;Åâðî
1;25.07.2015;63,6090;Åâðî
1;28.07.2015;65,0830;Åâðî
1;29.07.2015;66,6248;Åâðî
1;30.07.2015;65,9882;Åâðî
1;31.07.2015;64,6478;Åâðî
1;01.08.2015;66,0002;Åâðî
1;04.08.2015;68,5770;Åâðî
1;05.08.2015;68,9961;Åâðî
1;06.08.2015;68,1435;Åâðî
1;07.08.2015;69,6314;Åâðî
1;08.08.2015;69,8089;Åâðî
1;11.08.2015;70,7540;Åâðî
1;12.08.2015;69,6762;Åâðî
1;13.08.2015;72,2078;Åâðî
1;14.08.2015;71,1475;Åâðî
1;15.08.2015;72,3650;Åâðî
1;18.08.2015;72,5712;Åâðî
1;19.08.2015;72,9187;Åâðî
1;20.08.2015;72,7085;Åâðî
1;21.08.2015;74,4738;Åâðî
1;22.08.2015;76,6709;Åâðî
1;25.08.2015;81,1533;Åâðî
1;26.08.2015;80,7248;Åâðî
1;27.08.2015;79,7252;Åâðî
1;28.08.2015;76,3369;Åâðî
1;29.08.2015;75,0469;Åâðî
1;01.09.2015;74,8478;Åâðî
1;02.09.2015;73,8449;Åâðî
1;03.09.2015;75,0901;Åâðî
1;04.09.2015;75,2659;Åâðî
1;05.09.2015;75,4011;Åâðî
1;08.09.2015;76,3692;Åâðî
1;09.09.2015;76,9246;Åâðî
1;10.09.2015;75,5742;Åâðî
1;11.09.2015;76,6951;Åâðî
1;12.09.2015;76,8165;Åâðî
1;15.09.2015;77,1313;Åâðî
1;16.09.2015;75,9013;Åâðî
1;17.09.2015;74,2407;Åâðî
1;18.09.2015;73,9378;Åâðî
1;19.09.2015;74,9726;Åâðî
1;22.09.2015;74,8304;Åâðî
1;23.09.2015;73,9568;Åâðî
1;24.09.2015;73,5367;Åâðî
1;25.09.2015;74,5435;Åâðî
1;26.09.2015;73,1397;Åâðî
1;29.09.2015;73,2684;Åâðî
1;30.09.2015;74,5825;Åâðî
1;01.10.2015;73,7760;Åâðî
1;02.10.2015;72,4865;Åâðî
1;03.10.2015;73,6302;Åâðî
1;06.10.2015;73,7951;Åâðî
1;07.10.2015;72,9468;Åâðî
1;08.10.2015;70,4691;Åâðî
1;09.10.2015;70,3052;Åâðî
1;10.10.2015;69,3450;Åâðî
1;13.10.2015;69,5499;Åâðî
1;14.10.2015;70,8977;Åâðî
1;15.10.2015;72,0506;Åâðî
1;16.10.2015;71,2810;Åâðî
1;17.10.2015;69,7710;Åâðî
1;20.10.2015;69,7796;Åâðî
1;21.10.2015;70,5290;Åâðî
1;22.10.2015;71,1738;Åâðî
1;23.10.2015;71,0895;Åâðî
1;24.10.2015;68,7903;Åâðî
1;27.10.2015;69,0104;Åâðî
1;28.10.2015;70,2124;Åâðî
1;29.10.2015;72,1479;Åâðî
1;30.10.2015;70,1427;Åâðî
1;31.10.2015;70,7537;Åâðî
1;03.11.2015;70,3961;Åâðî
1;04.11.2015;70,3782;Åâðî
1;06.11.2015;68,8261;Åâðî
1;07.11.2015;69,2555;Åâðî
1;10.11.2015;69,6136;Åâðî
1;11.11.2015;69,2394;Åâðî
1;12.11.2015;69,3797;Åâðî
1;13.11.2015;70,3370;Åâðî
1;14.11.2015;71,8184;Åâðî
1;17.11.2015;71,3987;Åâðî
1;18.11.2015;69,7819;Åâðî
1;19.11.2015;69,0021;Åâðî
1;20.11.2015;69,3390;Åâðî
1;21.11.2015;69,3886;Åâðî
1;24.11.2015;69,7037;Åâðî
1;25.11.2015;69,8076;Åâðî
1;26.11.2015;69,8987;Åâðî
1;27.11.2015;69,7034;Åâðî
1;28.11.2015;70,3859;Åâðî
1;01.12.2015;70,6478;Åâðî
1;02.12.2015;70,1345;Åâðî
1;03.12.2015;70,8647;Åâðî
1;04.12.2015;71,7404;Åâðî
1;05.12.2015;73,6721;Åâðî
1;08.12.2015;74,4079;Åâðî
1;09.12.2015;75,3111;Åâðî
